# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
9

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Main Wing,0,CBKKIWEXIY,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.855300000000000082e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
3.583679737997206871e+01, 0.000000000000000000e+00, 4.110399999999991838e-02, 7.105430745731983082e-15, 5.343999999999999417e+00, -2.659216825449477195e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.583679737997207582e+01, 0.000000000000000000e+00, 4.110400000000002940e-02
3.583679737997206871e+01, -1.173752749313183852e+00, 4.110400000000002246e-02, 1.421941902574778768e-14, 5.287952090152677087e+00, -4.031103480021799907e-15, -1.259719837506812471e-16, 1.000000000000000000e+00, 3.200000000000000178e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 3.583679737997208292e+01, -1.173752749313184296e+00, 4.110399999999980736e-02
3.583679737997206871e+01, -2.030163228802837949e+00, 4.110400000000002246e-02, 4.934426949698985423e-16, 4.434801771650426438e+00, 0.000000000000000000e+00, -2.002746606123020977e-16, 1.000000000000000000e+00, 3.200000000000000178e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 3.583679737997206871e+01, -2.030163228802837505e+00, 4.110399999999980736e-02
3.583679737997206871e+01, -2.476619206004993856e+00, 4.110400000000002246e-02, 1.421817288960931893e-14, 2.579297411648773242e+00, -5.509583598627329197e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.200000000000000178e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 3.583679737997208292e+01, -2.476619206004993412e+00, 4.110399999999991838e-02
3.583679737997206871e+01, -2.500000000000000000e+00, 4.110400000000002246e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.200000000000000178e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.583679737997206871e+01, -2.500000000000000000e+00, 4.110400000000002246e-02
3.858132205246857893e+01, 2.500000000000000000e+00, 1.403039999999999288e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 3.858132205246857893e+01, 2.500000000000000000e+00, 1.403039999999999288e-01
3.858132205246857893e+01, 2.428676715054981283e+00, 1.403039999999999288e-01, 2.131693258418063245e-14, 2.296162009485423816e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.399999999999999911e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 3.858132205246860025e+01, 2.428676715054981283e+00, 1.403039999999997622e-01
3.858132205246857893e+01, 1.957439749396182815e+00, 1.403039999999999288e-01, 1.665334536937734811e-16, 3.990026715559222392e+00, -1.780796937998732285e-15, 2.225996172498415357e-16, 1.000000000000000000e+00, 3.399999999999999911e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 3.858132205246857893e+01, 1.957439749396182815e+00, 1.403039999999997622e-01
3.858132205246857893e+01, 1.118110552621682352e+00, 1.403039999999999288e-01, 1.423522836193920813e-14, 4.844403013767609956e+00, 2.933458400305526259e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.399999999999999911e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 3.858132205246859314e+01, 1.118110552621682352e+00, 1.403039999999990961e-01
3.858132205246857893e+01, 0.000000000000000000e+00, 1.403039999999999565e-01, 1.665334536937734811e-16, 4.971999999999999531e+00, -1.429088366371882968e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.858132205246857893e+01, 0.000000000000000000e+00, 1.403039999999997622e-01
3.858132205246857893e+01, -1.118110552621682796e+00, 1.403039999999999288e-01, 1.422310092316454880e-14, 4.844403013767610844e+00, -4.400187600458288599e-15, -4.583528750477384163e-17, 1.000000000000000000e+00, 3.399999999999999911e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 3.858132205246859314e+01, -1.118110552621682352e+00, 1.403039999999995402e-01
3.858132205246857893e+01, -1.957439749396183259e+00, 1.403039999999999288e-01, 2.775557561562891351e-16, 3.990026715559222392e+00, 0.000000000000000000e+00, -1.112998086249207678e-16, 1.000000000000000000e+00, 3.399999999999999911e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 3.858132205246857893e+01, -1.957439749396183037e+00, 1.403039999999997622e-01
3.858132205246857893e+01, -2.428676715054981727e+00, 1.403039999999999288e-01, 2.131693258418063245e-14, 2.296162009485423816e+00, 0.000000000000000000e+00, -1.934049984345765893e-16, 1.000000000000000000e+00, 3.399999999999999911e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 3.858132205246860025e+01, -2.428676715054981727e+00, 1.403039999999997622e-01
3.858132205246857893e+01, -2.500000000000000000e+00, 1.403039999999999288e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.858132205246857893e+01, -2.500000000000000000e+00, 1.403039999999999288e-01
4.118774803497905879e+01, 2.500000000000000000e+00, 2.587040000000000450e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.118774803497905879e+01, 2.500000000000000000e+00, 2.587040000000000450e-01
4.118774803497905879e+01, 2.371455032308193100e+00, 2.587040000000000450e-01, 3.552731025992909343e-14, 1.958226206903360245e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.600000000000000089e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.118774803497909431e+01, 2.371455032308193100e+00, 2.587039999999999340e-01
4.118774803497905879e+01, 1.870640757846304680e+00, 2.587040000000000450e-01, 2.220446049250313081e-16, 3.459166164740685723e+00, 0.000000000000000000e+00, 6.419021068959742861e-17, 1.000000000000000000e+00, 3.600000000000000089e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.118774803497905879e+01, 1.870640757846304680e+00, 2.587039999999998230e-01
4.118774803497905879e+01, 1.051698898506018498e+00, 2.587040000000000450e-01, 2.132668787380003827e-14, 4.315005729049950389e+00, 8.233392727343409695e-15, -1.029174090917926261e-16, 1.000000000000000000e+00, 3.600000000000000089e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.118774803497908010e+01, 1.051698898506018498e+00, 2.587039999999993789e-01
4.118774803497905879e+01, 0.000000000000000000e+00, 2.587040000000001561e-01, 0.000000000000000000e+00, 4.528000000000000469e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.118774803497905879e+01, 0.000000000000000000e+00, 2.587040000000000450e-01
4.118774803497905879e+01, -1.051698898506018942e+00, 2.587040000000000450e-01, 2.132119655613286821e-14, 4.315005729049951277e+00, -8.233392727343408117e-15, -5.145870454589630073e-17, 1.000000000000000000e+00, 3.600000000000000089e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.118774803497908010e+01, -1.051698898506018498e+00, 2.587040000000001561e-01
4.118774803497905879e+01, -1.870640757846303792e+00, 2.587040000000000450e-01, 9.155133597044474904e-16, 3.459166164740685723e+00, 0.000000000000000000e+00, -6.419021068959742861e-17, 1.000000000000000000e+00, 3.600000000000000089e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.118774803497905879e+01, -1.870640757846304680e+00, 2.587039999999998230e-01
4.118774803497905879e+01, -2.371455032308194433e+00, 2.587040000000000450e-01, 3.553841070180944323e-14, 1.958226206903360689e+00, 0.000000000000000000e+00, -2.267813638100179774e-16, 1.000000000000000000e+00, 3.600000000000000089e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.118774803497909431e+01, -2.371455032308193545e+00, 2.587040000000001561e-01
4.118774803497905879e+01, -2.500000000000000000e+00, 2.587040000000000450e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.118774803497905879e+01, -2.500000000000000000e+00, 2.587040000000000450e-01
4.324964934499301705e+01, 2.500000000000000000e+00, 3.579039999999998889e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.324964934499301705e+01, 2.500000000000000000e+00, 3.579039999999998889e-01
4.324964934499301705e+01, 2.323512541358182304e+00, 3.579039999999998889e-01, 4.973799150320701301e-14, 1.675090804740010819e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.324964934499306679e+01, 2.323512541358182304e+00, 3.579039999999998889e-01
4.324964934499301705e+01, 1.797917278439650435e+00, 3.579039999999998889e-01, 2.220446049250313081e-16, 3.014391108649481232e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.324964934499301705e+01, 1.797917278439650435e+00, 3.579039999999996668e-01
4.324964934499301705e+01, 9.960567018145163320e-01, 3.579039999999998889e-01, 2.842734672263773288e-14, 3.871456652664884590e+00, 1.284735849204724635e-14, -5.735427898235378186e-17, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.324964934499304547e+01, 9.960567018145164431e-01, 3.579039999999993338e-01
4.324964934499301705e+01, 0.000000000000000000e+00, 3.579039999999998334e-01, 2.220446049250313081e-16, 4.156000000000000583e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.324964934499301705e+01, 0.000000000000000000e+00, 3.579039999999996668e-01
4.324964934499301705e+01, -9.960567018145169982e-01, 3.579039999999998889e-01, 2.842257677890750993e-14, 3.871456652664885034e+00, -1.284735849204724477e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.324964934499304547e+01, -9.960567018145167761e-01, 3.579039999999998889e-01
4.324964934499301705e+01, -1.797917278439649991e+00, 3.579039999999998889e-01, 4.965068306494546235e-16, 3.014391108649481232e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.324964934499301705e+01, -1.797917278439650435e+00, 3.579039999999996668e-01
4.324964934499301705e+01, -2.323512541358182304e+00, 3.579039999999998889e-01, 4.973799150320701301e-14, 1.675090804740010819e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.324964934499306679e+01, -2.323512541358182304e+00, 3.579039999999998889e-01
4.324964934499301705e+01, -2.500000000000000000e+00, 3.579039999999998889e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.324964934499301705e+01, -2.500000000000000000e+00, 3.579039999999998889e-01
4.436060000000000514e+01, 2.500000000000000000e+00, 3.995040000000000258e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.436060000000000514e+01, 2.500000000000000000e+00, 3.995040000000000258e-01
4.436060000000000514e+01, 2.303407625798499669e+00, 3.995040000000000258e-01, 4.263288940501699220e-14, 1.556356603832798946e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.436060000000004777e+01, 2.303407625798499669e+00, 3.995039999999998592e-01
4.436060000000000514e+01, 1.767420335462666081e+00, 3.995040000000000258e-01, 2.775557561562891351e-16, 2.827872536740265730e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.436060000000000514e+01, 1.767420335462666081e+00, 3.995039999999997482e-01
4.436060000000000514e+01, 9.727228773954994523e-01, 3.995040000000000258e-01, 2.133282780455808050e-14, 3.685452201277598316e+00, 1.156779733320839555e-14, -1.204978888875874454e-16, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.436060000000002645e+01, 9.727228773954993413e-01, 3.995039999999991931e-01
4.436060000000000514e+01, 0.000000000000000000e+00, 3.995040000000000813e-01, 2.775557561562891351e-16, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.436060000000000514e+01, 0.000000000000000000e+00, 3.995039999999997482e-01
4.436060000000000514e+01, -9.727228773954998964e-01, 3.995040000000000258e-01, 2.131664347046358612e-14, 3.685452201277599649e+00, -1.156779733320839081e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.436060000000002645e+01, -9.727228773954997854e-01, 3.995039999999999702e-01
4.436060000000000514e+01, -1.767420335462666081e+00, 3.995040000000000258e-01, 3.554447978966673045e-16, 2.827872536740265730e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.436060000000000514e+01, -1.767420335462666303e+00, 3.995039999999997482e-01
4.436060000000000514e+01, -2.303407625798499225e+00, 3.995040000000000258e-01, 4.264185113268821222e-14, 1.556356603832799390e+00, 0.000000000000000000e+00, -2.853389825676297887e-16, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.436060000000004777e+01, -2.303407625798500113e+00, 3.995040000000000813e-01
4.436060000000000514e+01, -2.500000000000000000e+00, 3.995040000000000258e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.436060000000000514e+01, -2.500000000000000000e+00, 3.995040000000000258e-01
4.463817359312881194e+01, 2.282426406871192803e+00, 3.995040000000000258e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.463817359312881194e+01, 2.282426406871192803e+00, 3.995040000000000258e-01
4.463817359312881194e+01, 2.102633620246155299e+00, 3.995040000000000258e-01, 4.263260028566310871e-14, 1.425652409580220104e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.463817359312885458e+01, 2.102633620246155299e+00, 3.995039999999999702e-01
4.463817359312881194e+01, 1.612776775298494059e+00, 3.995040000000000258e-01, 3.140184917367550333e-16, 2.592110102367167546e+00, 2.741174979840625465e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.463817359312881194e+01, 1.612776775298493837e+00, 3.995039999999998037e-01
4.463817359312881194e+01, 8.871381444193835453e-01, 3.995040000000000258e-01, 2.132878287235136926e-14, 3.379725947406126529e+00, 1.261420742658903091e-14, -6.569899701348454011e-17, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.463817359312883326e+01, 8.871381444193834342e-01, 3.995039999999993041e-01
4.463817359312881194e+01, -3.330669073875474891e-18, 3.995040000000000813e-01, 5.590940293848843467e-17, 3.668852813742385699e+00, 0.000000000000000000e+00, 2.420861410338634655e-19, 1.000000000000000000e+00, 4.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.463817359312881194e+01, -6.661338147750949781e-18, 3.995039999999999702e-01
4.463817359312881194e+01, -8.871381444193837673e-01, 3.995040000000000258e-01, 2.131635435282529208e-14, 3.379725947406127862e+00, -1.261420742658902618e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.463817359312883326e+01, -8.871381444193837673e-01, 3.995040000000000813e-01
4.463817359312881194e+01, -1.612776775298493614e+00, 3.995040000000000258e-01, 3.140184917367550333e-16, 2.592110102367167546e+00, -2.741174979840625465e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.463817359312881194e+01, -1.612776775298493837e+00, 3.995039999999998037e-01
4.463817359312881194e+01, -2.102633620246153967e+00, 3.995040000000000258e-01, 4.265341187002358957e-14, 1.425652409580220326e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000178e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.463817359312885458e+01, -2.102633620246155299e+00, 3.995040000000000813e-01
4.463817359312881194e+01, -2.282426406871192803e+00, 3.995040000000000258e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.463817359312881194e+01, -2.282426406871192803e+00, 3.995040000000000258e-01
4.459332077938643124e+01, 1.747279220613577433e+00, 3.995039999999999702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.459332077938643124e+01, 1.747279220613577433e+00, 3.995039999999999702e-01
4.459332077938643124e+01, 1.608949304109526190e+00, 3.995039999999999702e-01, 1.421096313500566512e-14, 1.101989756921749830e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.459332077938644545e+01, 1.608949304109526190e+00, 3.995039999999999147e-01
4.459332077938643124e+01, 1.232792841551642038e+00, 3.995039999999999702e-01, 7.105644194726877484e-15, 2.007470332151361614e+00, 7.078986168613782239e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.459332077938642414e+01, 1.232792841551642038e+00, 3.995039999999999147e-01
4.459332077938643124e+01, 6.770597633713317798e-01, 3.995039999999999702e-01, 7.122753468078642679e-15, 2.620855351612080497e+00, 5.422220156660285523e-15, -1.270832849217254604e-16, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.459332077938643835e+01, 6.770597633713315577e-01, 3.995039999999995262e-01
4.459332077938643124e+01, -9.992007221626420820e-18, 3.995039999999999147e-01, 1.998401444325284164e-17, 2.846558441227155178e+00, 0.000000000000000000e+00, 9.360549990857358111e-19, 1.000000000000000000e+00, 4.400000000000000355e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.459332077938643124e+01, -1.998401444325284164e-17, 3.995039999999999702e-01
4.459332077938643124e+01, -6.770597633713317798e-01, 3.995039999999999702e-01, 7.106294666405891830e-15, 2.620855351612080941e+00, -5.422220156660284734e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.459332077938643835e+01, -6.770597633713317798e-01, 3.995039999999998592e-01
4.459332077938643124e+01, -1.232792841551642038e+00, 3.995039999999999702e-01, 7.110846302088116240e-15, 2.007470332151361170e+00, -7.078986168613783817e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.459332077938642414e+01, -1.232792841551642260e+00, 3.995039999999998037e-01
4.459332077938643124e+01, -1.608949304109526413e+00, 3.995039999999999702e-01, 1.421269773938313010e-14, 1.101989756921750052e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000355e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.459332077938644545e+01, -1.608949304109526190e+00, 3.995040000000000258e-01
4.459332077938643124e+01, -1.747279220613577433e+00, 3.995039999999999702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.459332077938643124e+01, -1.747279220613577433e+00, 3.995039999999999702e-01
4.440968116907963292e+01, 1.070918830920368991e+00, 3.995039999999999702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.440968116907963292e+01, 1.070918830920368991e+00, 3.995039999999999702e-01
4.440968116907963292e+01, 9.853112281692218977e-01, 3.995039999999999702e-01, 2.131635435282529208e-14, 6.880435410062911705e-01, 2.065400496953733529e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.440968116907965424e+01, 9.853112281692218977e-01, 3.995039999999999147e-01
4.440968116907963292e+01, 7.533886543406121961e-01, 3.995039999999999702e-01, 1.110223024625156540e-16, 1.257924525448080866e+00, 1.129706467098254968e-14, 8.825831774205116938e-17, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.440968116907963292e+01, 7.533886543406123071e-01, 3.995039999999999702e-01
4.440968116907963292e+01, 4.125014610717886443e-01, 3.995039999999999702e-01, 1.421226410813640562e-14, 1.646302662626013991e+00, 1.294797278575826803e-14, -6.743735825915765420e-17, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.440968116907964713e+01, 4.125014610717888108e-01, 3.995039999999998592e-01
4.440968116907963292e+01, -1.498801083243961120e-17, 3.995039999999999702e-01, 1.149978848454684410e-16, 1.789837661840737670e+00, 0.000000000000000000e+00, 2.233053295202256212e-18, 1.000000000000000000e+00, 4.599999999999999645e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.440968116907963292e+01, -2.997602166487921624e-17, 3.995040000000000813e-01
4.440968116907963292e+01, -4.125014610717891994e-01, 3.995039999999999702e-01, 1.421302295413608945e-14, 1.646302662626013991e+00, -1.294797278575826803e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.440968116907964713e+01, -4.125014610717889774e-01, 3.995039999999998592e-01
4.440968116907963292e+01, -7.533886543406125291e-01, 3.995039999999999702e-01, 2.775557561562891351e-16, 1.257924525448080200e+00, -1.129706467098255599e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 2.500000000000000000e+00, 1.500000000000000000e+00, 4.440968116907963292e+01, -7.533886543406123071e-01, 3.995039999999998037e-01
4.440968116907963292e+01, -9.853112281692222307e-01, 3.995039999999999702e-01, 2.131888399921767707e-14, 6.880435410062910595e-01, -2.065400496953733845e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.599999999999999645e+00, 2.250000000000000000e+00, 1.750000000000000000e+00, 4.440968116907965424e+01, -9.853112281692218977e-01, 3.995039999999999702e-01
4.440968116907963292e+01, -1.070918830920368991e+00, 3.995039999999999702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.440968116907963292e+01, -1.070918830920368991e+00, 3.995039999999999702e-01
4.427089437251522241e+01, 4.297056274847719237e-01, 3.995039999999999702e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.799999999999999822e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.427089437251522241e+01, 4.297056274847719237e-01, 3.995039999999999702e-01
4.427089437251522241e+01, 3.946759432058433159e-01, 3.995039999999999702e-01, 1.421085471520200372e-14, 2.864886569827405638e-01, 4.960355102665768883e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.799999999999999822e+00, 3.750000000000000000e+00, 2.500000000000000000e-01, 4.427089437251523663e+01, 3.946759432058433159e-01, 3.995039999999999702e-01
4.427089437251522241e+01, 3.004843337838979389e-01, 3.995039999999999702e-01, 7.105427357601001859e-15, 5.274439816125491287e-01, 4.041430524552190904e-14, 1.052455865768799756e-16, 1.000000000000000000e+00, 4.799999999999999822e+00, 3.500000000000000000e+00, 5.000000000000000000e-01, 4.427089437251522952e+01, 3.004843337838979389e-01, 3.995039999999999702e-01
4.427089437251522241e+01, 1.634769643411965734e-01, 3.995039999999999702e-01, 7.105698402974441622e-15, 6.935301291784689015e-01, 2.049060901223668144e-14, -8.004144145404953687e-17, 1.000000000000000000e+00, 4.799999999999999822e+00, 3.250000000000000000e+00, 7.500000000000000000e-01, 4.427089437251522952e+01, 1.634769643411966011e-01, 3.995040000000000258e-01
4.427089437251522241e+01, -6.883382752675971734e-17, 3.995039999999999147e-01, 1.009997900029460777e-16, 7.554112549695434220e-01, 0.000000000000000000e+00, 4.703019256634898544e-18, 1.000000000000000000e+00, 4.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.427089437251522241e+01, -2.664535259100377139e-17, 3.995040000000000258e-01
4.427089437251522241e+01, -1.634769643411967399e-01, 3.995039999999999702e-01, 7.105861025235914053e-15, 6.935301291784686795e-01, -2.049060901223668775e-14, 4.002072072702478076e-17, 1.000000000000000000e+00, 4.799999999999999822e+00, 2.750000000000000000e+00, 1.250000000000000000e+00, 4.427089437251522952e+01, -1.634769643411966844e-01, 3.995039999999999147e-01
